"","shop_id","model_id","offer_id","binary_ware_md5","category_id","flags_available","local","flags_cpa","binary_price_price","fee","flags_yx_money","fast_delivery","flags_inpost_enable","flags_delivery","flags_any_delivery","flags_post_term","shop_rating","pricelevel","cond.main","days_to"
"9850",74832,13521876,"21671","Qmg75fCOoiuMw7xcWgo6Kg",91491,TRUE,TRUE,TRUE,44980,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9851",74832,13521876,"21672","0V7sHT3JJgaKPGrFqo5bgg",91491,TRUE,TRUE,TRUE,43990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9852",74832,13521876,"21673","QGb6z72dFf4s9lUXcDwhig",91491,TRUE,TRUE,TRUE,46990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9853",74832,13521946,"21539","lnDCtZnTwerA3fbwKVFepQ",91491,TRUE,TRUE,TRUE,21390,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9854",74832,13521946,"21540","lPw2SIV1ZzshPchKS6I7Pg",91491,TRUE,TRUE,TRUE,17780,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9855",74832,13521946,"21593","xWSXxZSneBFLayBK_1QOSQ",91491,TRUE,TRUE,TRUE,21490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9856",74832,13521946,"22534","NwlgcwRihX1zCNjKlb4-jw",91491,TRUE,TRUE,TRUE,21480,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9857",74832,13521946,"22535","RX1ug2r--7uv_E7oQNKE8Q",91491,TRUE,TRUE,TRUE,21490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9858",74832,13521946,"22536","yl15Ofqgx1XR76sdbOCXtg",91491,TRUE,TRUE,TRUE,20690,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9859",74832,13529995,"18767","CXTyJmY2ely8tirbb_KlHg",91491,TRUE,TRUE,TRUE,5490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9860",74832,13529995,"18768","pvyBXhihTXlPrcIhvdf-tw",91491,TRUE,TRUE,TRUE,5490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9861",74832,13529995,"18769","x2Kjx-eO6beZ4a05JFaQAg",91491,TRUE,TRUE,TRUE,5490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9862",74832,13542073,"18147","TgYzmVeWqbAazpmKZs6nfA",91491,TRUE,TRUE,TRUE,18280,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9863",74832,13542073,"18149","8wVBd39IKkxEfJ41MZEnYg",91491,TRUE,TRUE,TRUE,17290,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9864",74832,13542073,"21879","t8pWTAVSURG4mHwJiQai0w",91491,TRUE,TRUE,TRUE,18990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9865",74832,13559546,"18847","wLoD947BuY-4dWk15fiApg",91491,TRUE,TRUE,TRUE,13990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9866",74832,13559546,"22203","bTSOFt1-FUwIko6eLHQqlA",91491,TRUE,TRUE,TRUE,22990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9867",74832,13559546,"22205","Gmjd5sU3xHqO9d7fMX_CNQ",91491,TRUE,TRUE,TRUE,20990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9868",74832,13568581,"22303","Lce_A57CSo9gFFy0_Rr9Dw",91491,TRUE,TRUE,TRUE,7290,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9869",74832,13568581,"22304","Ih_V8lILm3IIVsKH7dcoDg",91491,TRUE,TRUE,TRUE,8490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9870",74832,13568583,"22310","k1Xof2B0faEQzeTzGYn6_g",91491,TRUE,TRUE,TRUE,10490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9871",74832,13568583,"22311","cwCjodpUIstSAUaACmyrkA",91491,TRUE,TRUE,TRUE,10480,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9872",74832,13568583,"22312","kF8HZk86dvmyUdl45Ix7Uw",91491,TRUE,TRUE,TRUE,11190,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9873",74832,13579073,"21724","0nVkAh4kA6YAybz2mH_Cfg",91491,TRUE,TRUE,TRUE,11090,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9874",74832,13579073,"21725","VZsikcLSE3H5KoPLKUxTNA",91491,TRUE,TRUE,TRUE,11080,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9875",74832,13579073,"21726","6KwpfxVuKYmNe7hC36iwZw",91491,TRUE,TRUE,TRUE,11090,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9876",74832,13629550,"22510","DqLa4RXcBUfxauILOH2r4Q",91491,TRUE,TRUE,TRUE,9490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9877",74832,13629550,"22511","0QCQokredH3lNoUTt_5oNg",91491,TRUE,TRUE,TRUE,8990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9878",74832,13747871,"22320","on95sGLkOGF_p5ZLB970CA",91491,TRUE,TRUE,TRUE,15380,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9879",74832,13747871,"22321","oqpD3TJFE8az1QmCvqZ8SQ",91491,TRUE,TRUE,TRUE,15390,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9880",74832,13747871,"22322","_24UxS6R6GSFqGPqDqkAIg",91491,TRUE,TRUE,TRUE,15380,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9881",74832,13747875,"18400","MYvxJiUrC9g10kuF9xnhIA",91491,TRUE,TRUE,TRUE,38990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9882",74832,13747875,"18402","vXKJM5VGyzlmj2Of94Z8Qg",91491,TRUE,TRUE,TRUE,29780,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9883",74832,13747875,"22521","v-4t_6qFEImmJJJZsIivRg",91491,TRUE,TRUE,TRUE,34990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9884",74832,13747908,"22131","AVf6wZtoj2nBoCMUxpTzmA",91491,TRUE,TRUE,TRUE,45990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9885",74832,13747914,"18243","WYTeeuaV9w6f5Ub7ouyEyQ",91491,TRUE,TRUE,TRUE,11490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9886",74832,13747914,"18244","DsZyC8_VQxr2cxHU4fOzAg",91491,TRUE,TRUE,TRUE,12490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9887",74832,13747914,"22495","8NyZl2ghJZz-zHwlgZ4KPQ",91491,TRUE,TRUE,TRUE,11990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9888",74832,13747914,"25977","HAQ23Kl1qIc6vIBMpjh8IQ",91491,TRUE,TRUE,TRUE,16990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9889",74832,13747914,"25978","5b_qqaOodeynwncGQn5mKg",91491,TRUE,TRUE,TRUE,16990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9890",74832,13747914,"25979","GZ-vyoOOmhlQMSCULFn9Lw",91491,TRUE,TRUE,TRUE,16990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9891",74832,13747917,"21522","bE1RxvyTlpRviMsfyX-P3A",91491,TRUE,TRUE,TRUE,14990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9892",74832,13747917,"21523","CnDI6vSJxUTZRLBSwLkP8g",91491,TRUE,TRUE,TRUE,14490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9893",74832,13747917,"22496","9efYVjRPUT0e7A3AfkQG9g",91491,TRUE,TRUE,TRUE,14190,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9894",74832,13747917,"25953","qVR6KagdT2i4GQNfLEhHTA",91491,TRUE,TRUE,TRUE,18990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9895",74832,13747917,"25954","BeeM2INGLxI3LN1zu3UOHQ",91491,TRUE,TRUE,TRUE,18990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9896",74832,13756125,"22663","MBIVhXWepgP-XwGuYWrr2A",91491,TRUE,TRUE,TRUE,39990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9897",74832,13769851,"22415","pTaxMUsJ8by4LkS5AMa9pQ",91491,TRUE,TRUE,TRUE,29990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9898",74832,13769851,"22416","QlkTNqCH6VJfVowJEFw8Lg",91491,TRUE,TRUE,TRUE,23990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9899",74832,13769851,"22417","KtjIoROtsC6zm5DOedNxug",91491,TRUE,TRUE,TRUE,24990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9900",74832,13769851,"26159","x13wLEnlYmbZ2cmqJDLSew",91491,TRUE,TRUE,TRUE,32990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9901",74832,13769851,"26160","UdmdNPnO5hXC3z41IAaURQ",91491,TRUE,TRUE,TRUE,32990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9902",74832,13769851,"26161","ZtIcvAxJG-4JKOrj7qiyjQ",91491,TRUE,TRUE,TRUE,32990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9903",74832,13769852,"18215","N5LQ713taNgqAZNwh08aew",91491,TRUE,TRUE,TRUE,32990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9904",74832,13769852,"18217","e4Qx6kdMQ6WiXRtEYCmt7w",91491,TRUE,TRUE,TRUE,32390,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9905",74832,13769852,"26193","ezPeaM_tXQMvVTtMRlWP5A",91491,TRUE,TRUE,TRUE,35990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9906",74832,13769852,"26195","RaUZ5aMr3yxvVfqnSqDjLQ",91491,TRUE,TRUE,TRUE,35990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9907",74832,13769875,"18344","FI0rC_mAeYbA6HkNuY81nQ",91491,TRUE,TRUE,TRUE,39990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9908",74832,13769875,"18345","54TBAK2YI6gZALDX6bUHyw",91491,TRUE,TRUE,TRUE,39990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9909",74832,13769876,"22464","ouPleJw5QLfwK0knvNM2ww",91491,TRUE,TRUE,TRUE,45490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9910",74832,13769876,"22465","5eGAqC3VxYDGRyQclvys2Q",91491,TRUE,TRUE,TRUE,46490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9911",74832,13769897,"27213","tEeQcwiPQpuBUZLms79k6g",91491,TRUE,TRUE,TRUE,43990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9912",74832,13769897,"27215","mP7X4XQyKex8fyQH5KJE9Q",91491,TRUE,TRUE,TRUE,43990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9913",74832,13769897,"27507","28dt0ThJm_71Ppk-l_SSmw",91491,TRUE,TRUE,TRUE,42990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9914",74832,13769897,"27509","Snn2uJmMW_4nSWZOvZ8j_g",91491,TRUE,TRUE,TRUE,42990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9915",74832,13778007,"18773","cjh5ffYHdVEYcw_M1pOiZw",91491,TRUE,TRUE,TRUE,18990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9916",74832,13778007,"18774","kjqr8S2S-F8onoM4PPytQw",91491,TRUE,TRUE,TRUE,18990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9917",74832,13778007,"21814","DwAYclB5359u30YB1ULYiQ",91491,TRUE,TRUE,TRUE,16990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9918",74832,13778007,"21815","nuKw8AaQ8ii4WwK9TefoWQ",91491,TRUE,TRUE,TRUE,16990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9919",74832,13778007,"21816","PbnFiputjvP8B2mx2iI8cQ",91491,TRUE,TRUE,TRUE,17990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9920",74832,13779434,"22015","H127PQUTgA5Jx1MU4ziq0Q",91491,TRUE,TRUE,TRUE,7990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9921",74832,13779434,"22016","9CykFo3-m69mvo7HoHJMng",91491,TRUE,TRUE,TRUE,7990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9922",74832,13779434,"22017","PiystgiJRtiZY7sgy1n7cA",91491,TRUE,TRUE,TRUE,7990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9923",74832,13779434,"22018","Wmxt8UDCZb99Xp5Nl3yX5A",91491,TRUE,TRUE,TRUE,7990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9924",74832,13792113,"22125","1gjRmBG84pbH-b8bV0-9yQ",91491,TRUE,TRUE,TRUE,17990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9925",74832,13792113,"22126","X1GcpNd1X3QxAklPKoMslQ",91491,TRUE,TRUE,TRUE,17990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9926",74832,13792113,"22127","exJ2AEMMO8t0eTDnftLf7Q",91491,TRUE,TRUE,TRUE,22990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9927",74832,13792113,"22157","fcvL9Y1xItrn8PzID6qciA",91491,TRUE,TRUE,TRUE,23990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9928",74832,13792113,"22159","K7KVc6NGviPmY6QSbtodwQ",91491,TRUE,TRUE,TRUE,24990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9929",74832,13794729,"22560","seuHl1hgO6V20rKHE6AbPw",91491,TRUE,TRUE,TRUE,22990,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"9930",74832,13804096,"23871","R6nPj89bauNU3fIR8FXQFw",91491,TRUE,TRUE,TRUE,20490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9931",74832,13804096,"23872","LH1hLhhbHXWYn9GwXVXbbg",91491,TRUE,TRUE,TRUE,19990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9932",74832,13804096,"23873","M4K3Rw6jQH9blLxRbkabug",91491,TRUE,TRUE,TRUE,19990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9933",74832,13804120,"22256","7_1yMp1r2Ju0z7h6QWkKBQ",91491,TRUE,TRUE,TRUE,33890,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9934",74832,13804120,"22257","KydbRrKTEUiaI585tLwjig",91491,TRUE,TRUE,TRUE,39990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9935",74832,13804120,"22258","SdZnF7foxxoeMdFmJKNulQ",91491,TRUE,TRUE,TRUE,34990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9936",74832,13804120,"22284","EwlVYUdnmGz4SASaj56liw",91491,TRUE,TRUE,TRUE,39990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9937",74832,13804120,"22285","7ULZLUiyo3zuhI2VZfDVzA",91491,TRUE,TRUE,TRUE,37990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9938",74832,13804120,"22286","Ne-5wqB79wRhl0d_hDX6yw",91491,TRUE,TRUE,TRUE,39090,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9939",74832,13804121,"21525","CmOytSTGj634cVc68NuYjQ",91491,TRUE,TRUE,TRUE,9590,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9940",74832,13804121,"21526","TRCpx9KMA-Ka9D_bYMGElQ",91491,TRUE,TRUE,TRUE,8390,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9941",74832,13804121,"22494","2y9AMgvKFwMMHf7klLV6hA",91491,TRUE,TRUE,TRUE,8090,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9942",74832,13810950,"27380","UfQKnd715e6oaa6x6jjWNw",91491,TRUE,TRUE,TRUE,7480,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9943",74832,13814762,"18770","s3HY3pupwHk8RW0J92eMKw",91491,TRUE,TRUE,TRUE,15990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9944",74832,13814762,"18771","A1nXMzp043hUqdFlgycKDw",91491,TRUE,TRUE,TRUE,15990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9945",74832,13814762,"18772","IsMfXmI9pxFieFiOxc5Uow",91491,TRUE,TRUE,TRUE,15990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9946",74832,13814762,"21810","R4WQ0e1hSIMleIIcsX65wg",91491,TRUE,TRUE,TRUE,14990,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"9947",74832,13814762,"21811","xWoGhrRDZbQ9NZeY9PsDbw",91491,TRUE,TRUE,TRUE,13980,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"9948",74832,13814762,"21812","wT5iQlQcHdLAn3uOg-QqEg",91491,TRUE,TRUE,TRUE,15990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9949",74832,13844624,"21514","xA1pGFtWsmO1juuev98Vtg",91491,TRUE,TRUE,TRUE,17490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9950",74832,13844624,"21515","eiW3baswAKGfXHWagWvyng",91491,TRUE,TRUE,TRUE,17490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9951",74832,13844625,"21878","l6VrX0wJWIPjiCMF75Ssyg",91491,TRUE,TRUE,TRUE,25990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9952",74832,13859304,"27486","V5QIRXBpmT1QM-zYwMQODw",91491,TRUE,TRUE,TRUE,15990,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9953",74832,13859304,"27487","o2rCesd66BqvSZG5QbYGJQ",91491,TRUE,TRUE,TRUE,15990,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9954",74832,13859304,"27488","ZoWLR9dCA2TaenRBjFcy8g",91491,TRUE,TRUE,TRUE,15990,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9955",74832,13869901,"22064","z2OB-pDf64F-HDLczqXrWA",91491,TRUE,TRUE,TRUE,12990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9956",74832,13869901,"22453","QzGeRz8CBsEYCHS7S3qo5w",91491,TRUE,TRUE,TRUE,12990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9957",74832,13869901,"22455","-6juIG98nAiW4xIcVOuBpg",91491,TRUE,TRUE,TRUE,13990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9958",74832,13869901,"22456","N7_rk_tdLqAf-HfQ4ynBOg",91491,TRUE,TRUE,TRUE,13990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9959",74832,13887715,"22671","4RzbEoSSfhZ7E_Deqc9SLA",91491,TRUE,TRUE,TRUE,17990,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"9960",74832,13894479,"22062","zxWZdcZQy3IyzK-u0paBcw",91491,TRUE,TRUE,TRUE,12180,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"9961",74832,13894479,"22451","jLUlZqoVWewBOvx-ty0xtw",91491,TRUE,TRUE,TRUE,14490,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9962",74832,13894479,"22452","B_DWjdFEVOwrgmNjTTcZmw",91491,TRUE,TRUE,TRUE,14490,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9963",74832,13894479,"22483","jYvIrIxsF8ViDO8CRWOepQ",91491,TRUE,TRUE,TRUE,24880,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9964",74832,13898785,"21528","TJJbXMbAxqFXkEIkf9loEQ",91491,TRUE,TRUE,TRUE,10990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9965",74832,13898785,"21529","SVxoIHYpLuevVUTsP1V3iw",91491,TRUE,TRUE,TRUE,11990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9966",74832,13898917,"23591","m_ZiBkwJ5h5Zc__YXzz_Dw",91491,TRUE,TRUE,TRUE,14490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9967",74832,13898917,"23592","ZE4pURz645tNasVWbmosVQ",91491,TRUE,TRUE,TRUE,14480,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9968",74832,13898925,"21980","bvrEny0QmNHj8B09MR1ZQA",91491,TRUE,TRUE,TRUE,25990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9969",74832,13898925,"22528","pAYY2aH_MYBvXucc02BjEA",91491,TRUE,TRUE,TRUE,24990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9970",74832,13908680,"18910","7MHXp_TBDn0h5HPvHRXVWQ",91491,TRUE,TRUE,TRUE,6080,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9971",74832,13908680,"18911","GPK9qMg_lZnFp9YDaQCZYw",91491,TRUE,TRUE,TRUE,5280,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9972",74832,13908868,"22624","J-GsnZ-NeCHocfYuS77O6A",91491,TRUE,TRUE,TRUE,39990,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"9973",74832,13922103,"18941","Hl3NZZAyXDMCsBbxBcGvag",91491,TRUE,TRUE,TRUE,13990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9974",74832,13922103,"18942","GNR_AkM1SIvZWPHBtVs71Q",91491,TRUE,TRUE,TRUE,13990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9975",74832,13934014,"18270","dg_o6UzdrYTBAYEFMkWnBQ",91491,TRUE,TRUE,TRUE,35990,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"9976",74832,13934014,"18271","yuQfWmPfxLwu8doMVmU-Pg",91491,TRUE,TRUE,TRUE,35390,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"9977",74832,13934959,"18253","tX3Y4cqmA2U5RYo4zdLUWg",91491,TRUE,TRUE,TRUE,9990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9978",74832,13934959,"18254","n4tiPvSwACWCV0regADnvg",91491,TRUE,TRUE,TRUE,10990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9979",74832,13934959,"26025","R1KFutt9BpIXVgsWp3gs4g",91491,TRUE,TRUE,TRUE,11990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9980",74832,13934959,"26026","OYXKbaXGk2G8Va7wWAOQKQ",91491,TRUE,TRUE,TRUE,11990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9981",74832,13934959,"26027","hKgZDoizwWPcmaKkyBxZHw",91491,TRUE,TRUE,TRUE,11990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9982",74832,13934961,"18258","UlOiG90BcFGPEVWx4_UYrw",91491,TRUE,TRUE,TRUE,10990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9983",74832,13934961,"18259","lCd7GjA0q_IIkyg3jEbIQg",91491,TRUE,TRUE,TRUE,10980,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9984",74832,13934961,"26054","e0IgyAG3WMsAxLPmqlxU6A",91491,TRUE,TRUE,TRUE,13990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9985",74832,13934961,"26055","TANfe5TOvuB3kCwHs3aLeQ",91491,TRUE,TRUE,TRUE,13990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9986",74832,13934961,"26057","n4iUZCfy5bIz91w9-23T0Q",91491,TRUE,TRUE,TRUE,13990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9987",74832,13944109,"24259","xPrv4M8I496E7QoVkoB9Mw",91491,TRUE,TRUE,TRUE,13990,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9988",74832,13944109,"24260","N5al7r9SEATkjguWpHs9vA",91491,TRUE,TRUE,TRUE,14890,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"9989",74832,13953517,"22563","7QzcmFYfNe3skSTjY8Fruw",91491,TRUE,TRUE,TRUE,19990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9990",74832,13953733,"22217","KOsax3rs_yGFZfg0iwwDfQ",91491,TRUE,TRUE,TRUE,30990,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"9991",74832,13965125,"22605","os_xPfve8N57psIkevbmlQ",91491,TRUE,TRUE,TRUE,29680,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9992",74832,13965126,"20275","fixqfUcWnntx2Qn7z1qnbA",91491,TRUE,TRUE,TRUE,16360,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"9993",74832,13965126,"20276","nKNJBsqQgFqfGhxEZkhzhA",91491,TRUE,TRUE,TRUE,17990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"9994",74832,13965126,"24920","owRUGfUESfo3HJt-zRlKyQ",91491,TRUE,TRUE,TRUE,16990,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
